gene_name,MNGC,Macrophage,Stroma
Gm23416,0.0,0.0,0.0
Gm23417,0.0,0.0,0.0
Gm23419,0.0,0.0,0.0
Gm23421,0.0,0.0,0.0
Gm23422,0.0,0.0,0.0
Gm23423,0.0,0.0,0.0
Gm23424,0.0,0.0,0.0
Gm23426,0.0,0.0,0.0
Gm23428,0.0,0.0,0.0
Gm23429,0.0,0.0,0.0
Gm2343,0.0,0.0,0.0
Gm23430,0.0,0.0,0.0
Gm23431,0.0,0.0,0.0
Gm23432,0.0,0.0,0.0
Gm23434,0.0,0.0,0.0
Gm23435,0.0,0.0,0.0
Gm23437,0.0,0.0,0.0
Gm23438,2.711779,0.92483875,3.21947025
Gm23439,0.0,0.0,0.0
Gm23440,0.0,0.0,0.0
Gm23441,0.0,0.0,0.0
Gm23442,0.0,0.30428575,0.0
Gm23443,0.0,0.0,0.0
Gm23445,0.0,0.0,0.0
Gm23447,0.0,0.0,0.0
Gm23448,0.0,0.0,0.0
Gm2345,0.0,0.0,0.0
Gm23450,0.0,0.0,0.0
Gm23451,0.0,0.0,0.0
Gm23452,0.0,0.0,0.0
Gm23453,0.0,0.0,0.0
Gm23454,0.0,0.0,0.0
Gm23455,7.866595,5.90416375,21.754452999999998
Gm23456,0.0,0.0,0.0
Gm23458,3.0706395,0.44098775,0.21144175
Gm23459,0.0,0.0,0.0
Gm23460,0.0,0.0,0.0
Gm23461,0.0,0.0,0.0
Gm23462,4.71430325,0.0,0.0
Gm23463,0.0,0.0,0.0
Gm23464,0.0,0.0,0.0
Gm23465,0.0,0.0,0.0
Gm23466,0.0,0.0,0.0
Gm23467,0.0,0.0,0.0
Gm23468,0.0,0.0,0.0
Gm23469,0.0,0.0,0.0
Gm23470,0.0,0.0,0.0
Gm23472,0.0,3.1785259999999997,0.66672825
Gm23473,0.171257,0.0,0.0
Gm23474,0.0,0.0,0.0
Gm23475,0.0,2.95327,0.0
Gm23476,0.0,0.0,0.0
Gm23477,0.0,0.0,0.0
Gm23479,3.888951,0.0,0.0
Gm2348,0.0,0.0,0.0
Gm23481,0.0,0.0,0.0
Gm23482,0.0,1.296153,0.0
Gm23483,0.0,0.54594025,0.54980575
Gm23484,0.0,0.0,0.0
Gm23485,0.0,0.0,0.0
Gm23490,0.0,0.0,0.0
Gm23492,1.2420555,0.56483475,0.2898585
Gm23493,0.0,2.52084025,0.0
Gm23494,0.0,0.0,0.0
Gm23496,0.0,0.0,0.0
Gm23497,0.0,0.69463825,0.0
Gm23498,0.0,0.0,0.0
Gm23499,0.0,0.0,0.0
Gm23500,0.0,0.0,0.0
Gm23501,0.0,0.0,0.0
Gm23502,0.0,0.37862425,0.0
Gm23503,0.0,0.0,0.0
Gm23504,7.883075,0.0,2.87093775
Gm23505,0.0,0.0,0.0
Gm23506,0.0,0.0,0.0
Gm23507,0.0,0.0,0.0
Gm23508,0.0,0.0,0.0
Gm23509,0.0,0.0,0.0
Gm23510,0.0,0.0,0.0
Gm23511,0.0,0.76463075,0.0
Gm23513,0.0,0.6085715,0.0
Gm23514,0.0,0.0,0.0
Gm23515,0.0,0.0,0.0
Gm23516,0.0,0.0,0.0
Gm23517,0.0,0.0,0.0
Gm23518,0.0,0.0,0.0
Gm23520,0.0,0.73203,0.0
Gm23521,0.0,0.0,0.0
Gm23523,0.0,0.0,0.86656725
Gm23527,0.208109,0.0,1.60239125
Gm23528,0.0,0.0,0.0
Gm23529,0.0,0.0,0.0
Gm23530,0.0,0.0,0.0
Gm23531,0.0,0.0,0.0
Gm23532,0.0,0.0,0.0
Gm23533,0.0,0.0,0.0
Gm23534,0.0,0.0,0.0
Gm23535,0.0,0.0,0.0
Gm23536,0.0,0.0,0.0
Gm23537,0.0,0.0,0.0
Gm23538,0.0,0.0,0.0
Gm23539,0.0,0.0,0.0
Gm23540,0.0,0.0,0.0
Gm23542,0.0,0.0,0.0
Gm23543,0.0,0.2858585,0.0
Gm23545,0.0,0.0,0.0
Gm23546,0.0,0.0,0.0
Gm23547,0.20965925,0.52722775,0.973858
Gm23548,0.0,0.0,0.0
Gm23550,0.0,0.0,0.0
Gm23551,0.0,0.0,0.0
Gm23553,0.0,0.0,0.0
Gm23554,0.0,0.0,0.0
Gm23555,0.0,0.0,0.0
Gm23556,0.0,0.0,0.0
Gm23557,0.0,0.0,0.0
Gm23558,0.0,0.0,0.0
Gm23559,0.0,0.0,0.0
Gm23561,0.0,0.0,0.0
Gm23562,0.0,0.0,0.0
Gm23563,14.794951,5.7502130000000005,10.59996425
Gm23564,0.0,1.84579375,0.0
Gm23566,0.8064520000000001,0.69505,0.21502074999999998
Gm23567,0.0,0.0,0.0
Gm23568,0.0,0.0,0.0
Gm23569,0.0,0.0,0.0
Gm23570,0.0,0.0,0.0
Gm23571,0.0,0.0,0.0
Gm23573,0.0,0.0,0.0
Gm23576,1.42739675,0.0,0.2879385
Gm23577,0.0,0.0,0.27438075
Gm23578,0.0,0.0,0.0
Gm23579,0.0,0.9931025,0.0
Gm23581,0.0,0.0,0.0
Gm23582,0.0,0.0,0.0
Gm23583,0.0,0.0,0.0
Gm23584,0.0,0.0,0.0
Gm23585,0.0,0.0,0.0
Gm23586,0.0,0.0,0.0
Gm23587,0.0,0.0,0.0
Gm23588,0.0,0.0,0.0
Gm23589,0.0,0.0,0.0
Gm23590,0.0,0.0,0.0
Gm23591,0.0,0.0,0.0
Gm23592,0.0,0.0,0.0
Gm23593,0.0,0.0,0.0
Gm23594,0.0,0.0,0.0
Gm23595,0.0,0.0,0.0
Gm23596,0.0,0.0,0.0
Gm23598,0.0,0.25180525,0.0
Gm23599,0.0,0.0,0.0
Gm23600,0.0,0.0,0.0
Gm23601,0.0,0.0,0.0
Gm23602,0.0,0.0,0.0
Gm23604,0.0,0.0,0.0
Gm23605,0.0,0.0,0.0
Gm23607,0.0,0.0,0.0
Gm23608,0.0,0.2489535,0.88863725
Gm23609,0.0,0.0,0.0
Gm23610,0.0,0.0,0.0
Gm23612,1.42739675,0.0,0.5927935
Gm23613,8.4286065,0.0,0.0
Gm23614,0.0,0.0,0.0
Gm23615,0.0,0.0,0.0
Gm23616,0.0,0.0,0.0
Gm23617,1.6734040000000001,0.35446575,0.394853
Gm23622,0.0,0.0,0.0
Gm23623,0.0,0.0,0.0
Gm23624,0.0,0.0,0.0
Gm23625,0.0,0.0,0.0
Gm23626,0.0,0.0,0.0
Gm23627,0.0,0.0,0.0
Gm23628,0.0,0.8099412500000001,0.08390475
Gm23629,0.0,0.0,0.0
Gm23630,0.59759775,0.29767025,0.1369735
Gm23631,9.9262535,3.41207775,5.921733
Gm23632,246.19677575000003,25.28481825,84.28636
Gm23633,0.0,0.25427325,0.0
Gm23634,0.0,0.0,0.3484375
Gm23636,2.8603127500000003,1.25112325,1.7700115
Gm23637,0.86060225,0.0,1.1570915
Gm23639,0.0,0.0,1.96719725
Gm23640,0.0,0.0,6.67483525
Gm23641,0.0,0.0,0.0
Gm23642,0.0,0.0,0.0
Gm23643,0.0,0.0,0.0
Gm23644,0.0,0.0,0.0
Gm23645,4.77033025,0.47427675,0.50175
Gm23648,0.0,0.0,0.0
Gm23649,0.0,0.0,0.0
Gm23650,0.0,0.0,0.0
Gm23651,0.0,0.0,0.0
Gm23652,0.03562325,0.2671005,0.0
Gm23653,4.72345475,0.381693,3.066404
Gm23654,0.0,0.0,0.0
Gm23655,0.0,0.0,0.0
Gm23656,3.592609,0.0,0.0
Gm23657,0.0,0.1188155,0.0
Gm23658,5.4658455,1.28551275,3.3148614999999997
Gm23659,0.0,0.0,0.0
Gm2366,0.0,0.03071325,0.2578495
Gm23660,0.0,0.0,0.0
Gm23661,0.0,0.0,0.0
Gm23662,0.0,0.0,0.0
Gm23663,0.52877975,0.0,0.0
Gm23664,0.0,0.0,0.0
Gm23665,0.0,0.0,0.0
Gm23666,0.0,0.0,0.0
Gm23667,0.0,0.0,0.0
Gm23668,0.0,0.0,0.0
Gm23669,0.0,0.0,0.0
Gm2367,0.11837425,0.03756775,0.09188275
Gm23670,0.0,0.0,0.0
Gm23671,0.0,0.0,0.0
Gm23672,0.0,0.0,0.0
Gm23673,0.0281645,0.0,0.0
Gm23674,0.0,0.0,0.0
Gm23675,0.0,0.0,0.0
Gm23676,0.0,0.0,0.0
Gm23677,0.0,0.3633695,0.612338
Gm23678,0.0,0.0,0.0
Gm23679,0.0,0.0,0.0
Gm23680,0.0,0.0,0.0
Gm23681,52.014630249999996,14.2575985,22.021634
Gm23686,0.0,0.0,0.0
Gm23689,10.23235575,0.539292,26.95543825
Gm23690,0.0,0.0,0.0
Gm23691,0.0,0.0,0.0
Gm23692,0.0,0.0,0.0
Gm23694,0.0,0.0,0.0
Gm23697,0.0,0.0,0.0
Gm23698,0.0,0.0,0.0
Gm23699,0.0,0.0,0.0
Gm23700,0.0,0.0,0.0
Gm23701,0.0,0.0,0.20330925
Gm23702,0.0,0.0,0.0
Gm23703,0.0,0.0,0.0
Gm23704,0.0,0.0,0.0
Gm23705,0.0,0.0,0.0
Gm23706,6.68925575,0.0,5.01749975
Gm23707,0.0,0.0,0.0
Gm23708,0.0,0.0,0.0
Gm23709,0.0,0.0,0.0
Gm23712,0.0,0.0,0.0
Gm23713,5.60912175,0.0,26.71951275
Gm23714,0.0,0.0,0.0
Gm23715,0.0,0.0,0.0
Gm23716,0.0,0.0,0.0
Gm23718,0.0,0.0,0.0
Gm23721,0.0,0.0,0.0
Gm23722,10.77511875,2.1976335,0.0
Gm23723,0.0,0.56161525,0.0
Gm23725,0.0,0.0,0.0
Gm23726,31.67768025,10.30452375,14.2513365
Gm23727,0.0,0.0,0.0
Gm23730,0.0,0.0,0.0
Gm23731,0.0,0.0,0.0
Gm23733,0.0,0.0,0.0
Gm23734,7.0875017499999995,0.0,0.0
Gm23735,0.0,0.0,0.0
Gm23736,0.0,0.0,0.5701705
Gm23737,0.0,0.0,0.0
Gm23738,0.0,0.0,0.0
Gm23739,0.0,0.0,0.89561675
Gm23740,0.0,0.0,0.0
Gm23741,0.0,0.156571,0.0
Gm23743,0.0,0.0,0.0
Gm23744,0.0,0.0,0.0
Gm23745,0.0,0.0,0.0
Gm23746,0.0,0.0,0.0
Gm23747,0.0,0.187827,0.0
Gm23748,0.0,0.0,0.0
Gm23749,0.0,0.0,0.0
Gm23750,0.0,0.0,0.0
Gm23751,0.0,0.52635475,0.0
Gm23752,0.0,0.0,0.0
Gm23753,0.0,0.0,0.0
Gm23754,0.0,0.0,0.0
Gm23755,0.0,0.0,0.0
Gm23756,0.0,0.0,0.0
Gm23757,0.0,0.0,0.0
Gm23758,0.0,0.0,0.0
Gm23759,0.0,0.0,0.0
Gm23760,0.0,0.0,0.0
Gm23761,0.0,0.0,0.0
Gm23762,1.18606425,0.0,0.0
Gm23763,0.0,0.0,0.0
Gm23764,0.0,0.0,0.0
Gm23765,0.0,0.0,0.0
Gm23766,9.9023845,2.881078,13.458018
Gm23767,0.0,0.0,0.0
Gm23768,0.0,0.0,0.0
Gm23769,0.0,0.0,0.0
Gm23771,0.0,0.0,0.0
Gm23772,0.0,0.0,0.0
Gm23773,0.0,0.0,0.0
Gm23774,0.0,0.0,0.0
Gm23775,0.0,0.0,0.0
Gm23776,0.0,0.0,0.0
Gm23777,0.0,0.0,0.0
Gm23779,0.0,0.0,0.0
Gm23780,0.0580355,0.0,0.0
Gm23781,0.0,0.0,0.0
Gm23782,0.0,0.0,0.0
Gm23783,0.0,0.0,0.0
Gm23785,1.565879,0.0,1.18474325
Gm23786,0.0,0.0,0.0
Gm23787,0.0,0.0,0.0
Gm23788,0.0,0.0,0.0
Gm23789,0.0,0.0,0.0
Gm23790,0.0,0.0,0.0
Gm23791,0.0,0.0,0.0
Gm23792,0.0,0.0,0.0
Gm23793,0.0,0.0,0.0
Gm23794,0.0,0.0,0.0
Gm23795,0.0,0.0,0.0
Gm23796,0.0,0.0,0.0
Gm23799,0.0,0.0,0.0
Gm23800,0.0,0.0,0.0
Gm23803,2.87624875,0.0,0.0
Gm23805,0.0,0.0,0.0
Gm23806,0.0,0.0,0.0
Gm2381,0.013455499999999999,0.0235845,0.066133
Gm23810,8.25784225,8.91814825,10.60603725
Gm23811,0.0,0.0,0.0
Gm23813,0.0,0.0,0.0
Gm23814,0.0,0.0,0.0
Gm23815,0.0,0.0,0.0
Gm23816,0.0,0.0,0.0
Gm23817,0.0,0.0,0.0
Gm23819,0.0,0.0,0.0
Gm23820,0.0,0.0,0.0
Gm23821,0.0,0.0,0.0
Gm23822,0.0,0.0,0.0
Gm23823,0.0,0.2965335,1.1205885
Gm23824,0.0,0.0,0.0
Gm23826,0.0,0.0,0.0
Gm23827,0.0,0.0,0.0
Gm23829,0.0,0.0,0.0
Gm2383,0.153135,0.160266,0.23932275
Gm23830,0.0,0.0,0.0
Gm23831,0.0,0.0,0.0
Gm23833,4.87769975,1.2615545,1.764133
Gm23834,0.0,0.0,0.0
Gm23835,0.0,0.0,0.0
Gm23836,0.0,0.0,0.0
Gm23837,0.0,0.0,0.0
Gm23838,0.0,0.0,0.0
Gm23839,0.0,0.0,0.0
Gm23840,13.16738875,3.6779420000000003,1.0138325
Gm23841,0.0,0.0,0.0
Gm23845,0.0,0.0,0.0
Gm23846,0.0,0.0,0.0
Gm23847,0.0,0.0,0.0
Gm23848,0.0,0.0,0.0
Gm23849,9.922821,42.4030325,23.84000925
Gm23850,0.0,0.0,0.0
Gm23851,0.0,1.98239,0.870912
Gm23852,0.0,0.0,0.0
Gm23853,0.0,0.0,0.0
Gm23854,0.0,0.0,0.0
Gm23855,0.0,0.0,0.0
Gm23856,0.0,0.0,0.0
Gm23857,0.0,0.0,0.0
Gm23858,0.0,0.0,0.0
Gm23859,0.0,0.0,0.0
Gm23860,0.0,0.0,0.0
Gm23862,0.0,0.0,0.0
Gm23864,5.86425625,8.30927825,3.9257
Gm23865,0.0,0.0,0.0
Gm23867,0.0,0.0,0.0
Gm23872,0.0,4.080109,7.586194
Gm23873,0.0,0.0,0.0
Gm23875,0.0,0.0,0.0
Gm23876,0.0,0.0,0.3757605
Gm23877,0.0,0.0,0.0
Gm23879,0.0,0.0,0.0
Gm23880,0.0,0.0,0.0
Gm23881,8.366973999999999,3.5858152499999996,3.5964235
Gm23882,5.6110145000000005,4.768113,4.481061
Gm23883,0.0,0.0,0.0
Gm23884,0.0,0.0,0.0
Gm23885,0.0,0.0,0.0
Gm23886,0.0,0.0,0.0
Gm23887,7.201306500000001,1.582818,4.800536999999999
Gm23888,0.0,0.0,0.0
Gm23889,0.0,0.0,0.0
Gm2389,2.3915825,0.0,0.0
Gm23891,0.0,0.0,0.0
Gm23892,0.0,0.0,0.0
Gm23893,0.0,0.0,0.0
Gm23894,0.0,0.0,0.0
Gm23895,0.0,0.0,0.0
Gm23896,0.0,0.0,0.0
Gm23897,0.0,0.0,0.0
Gm23898,0.0,0.0,0.0
Gm23899,0.0,0.0,0.0
Gm23900,0.0,0.0,0.0
Gm23901,0.0,0.0,0.0
Gm23902,0.0,0.0,0.0
Gm23903,0.0,0.0,0.0
Gm23904,0.0,0.0,0.0
Gm23905,0.0,0.0,0.0
Gm23906,0.0,0.0,0.0
Gm23907,0.0,0.0,0.0
Gm23908,0.0,0.55465325,0.0
Gm23909,0.0,0.0,0.0
Gm23910,0.3201225,0.315749,3.1965172500000003
Gm23911,0.0,0.0,0.0
Gm23912,0.0,0.0,0.0
Gm23916,0.0,0.0,0.0
Gm23917,0.0,0.0,0.0
Gm23918,0.0,0.0,0.0
Gm23921,0.0,0.0,0.0
Gm23924,0.0,0.0,0.0
Gm23925,0.0,0.0,0.0
Gm23926,0.0,0.0,0.0
Gm23927,0.0,0.0,0.0
Gm23928,0.0,0.0,0.0
Gm23931,0.0,0.0,0.24123
Gm23932,0.0,0.0,0.0
Gm23933,0.0,0.0,0.0
Gm23935,34097.01846875,14620.12861325,20723.90852475
Gm23939,0.0,0.613415,0.0
Gm23940,0.0,0.0,0.0
Gm23941,0.0,0.0,0.0
Gm23942,0.0,0.0,0.0
Gm23943,0.0,0.0,0.0
Gm23945,0.0,0.0,0.0
Gm23946,2.05282625,0.63786025,0.0
Gm23947,0.0,0.0,0.0
Gm23948,0.0,0.0,0.0
Gm23949,0.0,0.0,0.0
Gm23950,0.0,0.0,0.0
Gm23951,0.0,0.0,0.0
Gm23953,0.0,0.0,0.0
Gm23954,0.0,0.0615,0.0
Gm23955,0.0,0.0,0.0
Gm23956,0.0,0.0,0.0
Gm23957,0.7978465,0.0,0.0
Gm23958,0.0,0.0,0.0
Gm23959,0.0,0.0,0.0
Gm2396,0.1292585,0.01013025,0.0018957499999999999
Gm23960,0.0,0.0,0.0
Gm23961,0.1817135,0.0,0.0
Gm23962,0.0,0.0,0.0
Gm23963,0.0,0.0,0.0
Gm23964,0.0,0.0,0.0
Gm23965,0.0,0.0,0.0
Gm23966,0.0,0.0,0.0
Gm23967,12.147852,3.0008879999999998,7.119106
Gm23968,27.943189750000002,7.57201875,17.99403125
Gm23969,0.0,4.811867,0.0
Gm23970,0.0,0.0,0.0
Gm23972,0.0,0.0,0.0
Gm23973,0.0,0.0,0.0
Gm23974,0.0,0.0,0.0
Gm23975,0.0,0.0,0.0
Gm23977,0.0,0.0,0.0
Gm23979,0.0,0.0,0.0
Gm23980,0.0,0.0,0.0
Gm23981,0.0,0.0,0.0
Gm23982,0.0,0.0,0.0
Gm23983,0.0,0.0,0.0
Gm23984,0.0,0.0,0.0
Gm23985,0.0,0.0,0.0
Gm23986,0.0,0.0,0.0
Gm23987,0.0,0.0,0.0
Gm23988,0.0,0.0,0.0
Gm23989,0.0,0.0,0.0
Gm2399,0.431253,7.35724225,0.36860825
Gm23990,0.0,0.0,0.070989
Gm23991,0.0,0.0,0.0
Gm23992,36.2296775,21.714477000000002,23.37118375
Gm23993,0.0,0.0,0.0
Gm23994,0.0,0.0,0.0
Gm23995,0.0,0.0,0.0
Gm23996,0.0,0.0,0.0
Gm23997,0.0,0.0,0.0
Gm23999,0.0,0.0,0.0
Gm24000,0.0,0.6331655,0.0
Gm24001,0.0,0.0,0.0
Gm24002,0.0,0.0,0.0
Gm24003,0.0,0.0,0.0
Gm24004,0.0,0.0,0.0
Gm24005,0.0,0.0,0.0
Gm24006,0.0,0.0,0.0
Gm24008,0.0,0.0,0.0
Gm24009,8.590818500000001,2.7802715,8.97984325
Gm24010,0.0,0.0,0.0
Gm24011,0.0,0.0,0.0
Gm24013,0.0,0.0,0.0
Gm24014,0.0,0.0,0.0
Gm24015,0.0,0.0,0.0
Gm24016,0.0,0.0,0.0
Gm24018,0.0,0.0,0.90698675
Gm24019,7.9581805,0.089898,10.2904185
Gm24020,0.0,0.0,0.0
Gm24022,0.0,1.6407055,0.82927475
Gm24025,0.0,0.0,0.0
Gm24026,0.543137,0.145423,0.089258
Gm24029,0.0,0.0,0.0
Gm24030,0.0,0.0,0.0
Gm24031,0.0,0.0,0.0
Gm24032,0.0,0.0,0.0
Gm24035,0.0,0.0,0.0
Gm24036,0.0,0.0,0.0
Gm24037,0.0,0.0,0.0
Gm24038,0.0,0.0,0.0
Gm24039,0.0,0.0,0.0
Gm24041,0.0,0.0,0.0
Gm24042,0.0,0.0,0.0
Gm24043,0.0,0.0,0.0
Gm24044,2.07496075,2.46629375,0.532836
Gm24045,9.0691065,5.2060889999999995,3.23178925
Gm24046,0.0,0.0,0.0
Gm24047,0.0,0.0,0.297251
Gm24048,0.0,0.0,0.61922725
Gm24049,5.3306805,1.6885155,4.10546675
Gm24050,0.0,0.0,0.0
Gm24051,0.0,0.0,0.0
Gm24053,0.0,0.0,0.0
Gm24054,0.0,0.0,2.2025175
Gm24056,0.0,0.3666765,0.0
Gm24057,0.0,0.0,0.0
Gm24059,0.0,0.0,0.0
Gm24060,4.98497925,1.2560655,0.28491875
Gm24061,0.0,0.0,0.0
Gm24062,0.0,0.0,0.0
Gm24063,0.237592,0.0,0.0
Gm24064,0.0,0.0,0.0
Gm24065,0.0,0.0,0.0
Gm24066,0.0,0.0,0.0
Gm24067,0.0,0.0,0.0
Gm24068,0.0,0.0,0.0
Gm24069,0.0,0.0,0.0
Gm24070,0.0,0.0,0.0
Gm24071,0.0,0.0,0.0
Gm24073,0.0,0.0,0.0
Gm24074,0.0,0.0,0.0
Gm24075,0.0,0.0,0.0
Gm24076,0.0,0.0,0.0
Gm24077,0.0,0.0,0.0
Gm24078,0.0,0.0,0.0
Gm24079,0.0,0.0,0.0
Gm24080,0.11452199999999998,0.0,0.0
Gm24081,27.91657925,7.5212765,17.504624
Gm24082,0.0,0.0,0.0
Gm24083,0.0,0.0,0.0
Gm24084,0.0,0.0,0.0
Gm24085,0.0,0.0,0.148405
Gm24086,0.0,0.0,0.0
Gm24088,0.0,0.0,0.0
Gm24089,0.0,0.0,1.01427575
Gm24091,0.0,0.73253325,1.75074675
Gm24095,0.0,0.0,5.143543
Gm24096,0.0,0.0,0.39855625
Gm24097,4.20577425,0.0,0.0
Gm24098,2.64869125,0.0,0.5156069999999999
Gm24099,0.0,0.0,0.0
Gm24100,0.0,0.0,0.0
Gm24103,0.0,0.0,0.0
Gm24105,0.21982,0.0916515,0.0
Gm24106,11.6552405,0.0,0.0
Gm24108,0.0,1.78912675,0.0
Gm24109,0.0,0.0,0.0
Gm24111,0.0,0.771424,0.0
Gm24112,0.55013925,0.38686975,0.0
Gm24113,0.0,0.0,0.0
Gm24116,0.0,0.0,0.0
Gm24117,0.0,0.0,0.0
Gm24118,0.0,0.0,0.0
Gm24119,2.11707875,6.07522875,1.2930205
Gm24120,0.0,0.0,0.0
Gm24121,0.0,0.0,0.0
Gm24122,0.0,0.0,0.0
Gm24123,0.0,0.0,0.0
Gm24124,0.0,0.0,0.0
Gm24125,0.0,0.0,0.0
Gm24126,0.0,0.0,0.0
Gm24127,0.0,0.0,0.0
Gm24128,0.0,0.0,0.88378325
Gm24129,0.0,0.0,0.0
Gm24130,0.0,0.0,0.0
Gm24131,0.0,0.0,0.0
Gm24132,0.0,0.0,0.22243025
Gm24133,0.0,0.0,0.0
Gm24134,0.0,0.0,0.0
Gm24136,0.0,0.0,0.0
Gm24138,0.0,0.0,0.0
Gm24139,0.0,0.0,0.0
Gm24140,0.0,0.0,0.0
Gm24141,0.0,0.0,0.0
Gm24142,0.0,0.0,0.0
Gm24143,0.0,0.0,0.0
Gm24144,0.0,0.0,0.0
Gm24145,0.0,0.0,0.0
Gm24146,0.04657975,0.17158,0.0
Gm24147,0.0,0.0,0.0
Gm24148,2.6863045,2.132751,0.0
Gm24149,0.0,0.0,0.0
Gm2415,0.7596117499999999,0.68008925,4.863503250000001
Gm24150,0.0,0.0,0.0
Gm24151,0.0,0.0,0.0
Gm24152,0.0,0.0,0.0
Gm24154,0.0,0.0,0.0
Gm24155,0.0,0.0,0.0
Gm24157,0.0,9.622794500000001,0.0
Gm24158,0.0,0.0,0.0
Gm24160,0.0,0.0,0.0
Gm24161,4.93051875,0.28855825,0.221866
Gm24162,0.0,0.0,0.0
Gm24163,0.0,0.0,0.0
Gm24164,0.0,0.0,0.0
Gm24165,0.0,0.0,0.0
Gm24166,0.0,2.070834,0.0
Gm24167,0.0,0.0,0.0
Gm24168,0.0,0.0,0.0
Gm24170,0.0,0.0,0.0
Gm24171,0.0,0.0,0.0
Gm24172,0.0,0.0,0.0
Gm24173,0.0,0.0,0.0
Gm24174,0.0,0.0,0.0
Gm24175,0.0,0.0,0.0
Gm24176,0.0,0.0,0.0
Gm24177,0.0,0.0,0.0
Gm24178,0.0,0.0,0.0
Gm24179,0.0,0.0,0.0
Gm24180,0.0,0.0,0.0
Gm24182,0.0,8.778948999999999,0.4858795
Gm24183,0.0,0.0,0.0
Gm24184,0.0,0.0,0.0
Gm24185,0.0,0.0,0.0
Gm24186,0.0,0.0,0.0
Gm24187,29.423728750000002,14.977477499999999,11.28289375
Gm24188,0.0,0.0,0.0
Gm24189,0.0,0.246354,0.0
Gm24190,0.0,0.0,0.0
Gm24191,0.0,0.0,2.40757225
Gm24192,0.0,0.0,0.0
Gm24194,0.256377,0.0,0.0
Gm24195,0.0,0.2480015,2.9229545
Gm24196,0.92892425,0.0,0.0
Gm24197,0.0,0.0,0.0
Gm24198,0.871858,0.0,0.0
Gm24199,0.0,0.0,0.0
Gm2420,0.120812,0.11315875,0.0217455
Gm24200,0.0,0.0,0.0
Gm24201,0.0,0.0,0.0
Gm24202,0.0,0.0,0.0
Gm24203,0.0,0.0,0.0
Gm24204,0.0,0.0,0.0
Gm24207,0.0,0.0,0.0
Gm24208,0.0,0.0,0.0
Gm24210,0.0,0.0,0.0
Gm24211,0.0,0.0,0.0
Gm24212,0.0,0.0,0.0
Gm24213,0.0,0.0,0.0
Gm24216,0.0,0.0,0.0
Gm24217,0.0,0.0,0.0
Gm24218,0.0,0.0,0.0
Gm24221,0.0,0.0,0.0
Gm24222,0.0,0.0,0.0
Gm24223,0.0,0.0,0.0
Gm24224,0.0,0.3359185,0.9002745
Gm24225,0.0,0.0,0.0
Gm24226,0.0,0.0,0.0
Gm24228,0.0,0.0,0.0
Gm24229,0.0,0.0,0.0
Gm2423,0.18495425,0.15483,0.0
Gm24230,0.0,0.305364,0.0
Gm24231,0.0,0.0,0.0
Gm24232,0.0,0.0,0.0
Gm24233,0.734374,0.307275,1.7630055
Gm24234,0.0,0.0,0.0
Gm24235,0.0,0.0,0.0
Gm24236,0.0,0.0,0.0
Gm24237,0.0,0.0,0.0
Gm24238,0.0,0.0,0.0
Gm24239,0.0,0.0,0.0
Gm24240,0.0,0.0,0.0
Gm24241,0.0,0.0,0.0
Gm24244,0.0,0.0,0.0
Gm24246,0.0,0.0,0.0
Gm24248,0.0,0.0,0.0
Gm24249,0.0,0.0,0.0
Gm24250,0.0,0.0,0.0
Gm24251,0.0,0.0,0.0
Gm24252,0.0,0.0,0.0
Gm24253,0.0,0.0,0.0
Gm24254,0.0,0.0,0.0
Gm24255,0.0,0.0,0.0
Gm24256,0.0,0.0,0.0
Gm24257,0.0,0.0,0.0
Gm24258,0.0,0.0,0.0
Gm24259,0.51687,0.0,0.0
Gm24261,0.0,0.0,0.0
Gm24262,0.0,1.03032575,0.0
Gm24263,0.0,0.0,0.0
Gm24264,0.0,0.0,0.0
Gm24265,2.717728,9.421479,0.27821275
Gm24267,0.0,0.0,0.0
Gm24268,0.0,0.0,0.20306725
Gm24269,3.02105825,2.06499525,3.5661187500000002
Gm2427,0.1406665,0.0,0.00961
Gm24271,0.0,0.0,0.0
Gm24272,6.672364,1.7648847500000002,0.9937737499999999
Gm24273,0.0,0.0,0.0
Gm24274,0.0,0.0,0.0
Gm24275,0.0,0.0,0.0
Gm24276,0.59508825,0.4096155,0.43648075
Gm24277,0.0,0.0,0.0
Gm24278,0.0,0.0,0.0
Gm24279,0.0,0.0,0.0
Gm24280,0.0,0.0,0.0
Gm24281,0.0,0.0,0.0
Gm24282,10.01167275,0.0,4.86633475
Gm24283,0.0,0.0,3.0105
Gm24284,0.0,0.0,0.0
Gm24285,0.0,0.0,0.0
Gm24286,0.0,0.0,0.0
Gm24288,0.0,0.0,0.0
Gm24289,0.0,0.6410705,0.0
Gm2429,0.0,0.0,0.0
Gm24290,0.0,0.0,0.0
Gm24291,0.0,0.0,0.0
Gm24292,0.0,0.0,0.0
Gm24294,0.0,0.0,0.0
Gm24295,0.0,0.0,0.0
Gm24296,0.0,0.0,0.0
Gm24297,0.0,0.0,0.0
Gm24298,0.0,0.0,0.0
Gm24299,22.997926,7.99168625,1.49269475
Gm24300,0.0,0.0,0.0
Gm24303,15.384514,8.64308225,8.492482500000001
Gm24304,0.0,0.0,0.0
Gm24305,0.1637755,2.03580675,0.0
Gm24306,0.0,0.0,0.0
Gm24307,28.791028,16.704928250000002,33.8163565
